source,target,weight,edge_type
cell_13.145_77.617,cell_13.091_77.636,0.9999995013196366,similarity
cell_13.145_77.617,cell_12.906_77.696,0.9999994569752888,similarity
cell_13.145_77.617,cell_13.092_77.636,0.9999993993479762,similarity
cell_13.145_77.617,cell_13.09_77.636,0.9999989818924786,similarity
cell_13.145_77.618,cell_12.939_77.534,0.9987456339104823,similarity
cell_13.145_77.618,cell_12.992_77.66,0.994585484848989,similarity
cell_13.145_77.618,cell_13.013_77.699,0.986714059015906,similarity
cell_13.145_77.618,cell_13.121_77.618,0.9834979683882665,similarity
cell_13.145_77.618,cell_13.052_77.552,0.9811686889165195,similarity
cell_13.148_77.619,cell_12.93_77.74,0.999999778738505,similarity
cell_13.148_77.619,cell_13.151_77.619,0.9999995749402655,similarity
cell_13.148_77.619,cell_12.95_77.625,0.9999992293931623,similarity
cell_13.148_77.619,cell_13.15_77.618,0.9999984970217539,similarity
cell_13.148_77.619,cell_13.152_77.618,0.9999984970217539,similarity
cell_13.148_77.62,cell_12.982_77.629,0.9995134325090173,similarity
cell_13.148_77.62,cell_12.995_77.653,0.9987258226006882,similarity
cell_13.148_77.62,cell_12.972_77.7,0.9985794531358198,similarity
cell_13.148_77.62,cell_12.967_77.719,0.9985522852874045,similarity
cell_13.148_77.62,cell_12.968_77.717,0.9984724454281945,similarity
cell_13.149_77.619,cell_13.043_77.512,0.9999998047429172,similarity
cell_13.149_77.619,cell_13.049_77.556,0.9999939457074289,similarity
cell_13.149_77.619,cell_13.048_77.545,0.9999935745811631,similarity
cell_13.149_77.619,cell_12.959_77.52,0.9999861655012586,similarity
cell_13.149_77.619,cell_12.822_77.687,0.9998763046226272,similarity
cell_13.14_77.618,cell_13.054_77.508,0.9944677776238092,similarity
cell_13.14_77.618,cell_13.026_77.544,0.9937021227276728,similarity
cell_13.14_77.618,cell_13.041_77.617,0.9933864817277545,similarity
cell_13.14_77.618,cell_13.041_77.622,0.9929462225122345,similarity
cell_13.14_77.618,cell_12.94_77.493,0.9903102333788478,similarity
cell_13.151_77.618,cell_12.814_77.692,0.9999998097892797,similarity
cell_13.151_77.618,cell_12.917_77.621,0.9999976453011261,similarity
cell_13.151_77.618,cell_12.947_77.588,0.9999917761917143,similarity
cell_13.151_77.618,cell_12.959_77.52,0.9998620043905576,similarity
cell_13.151_77.618,cell_13.048_77.545,0.9998327112984534,similarity
cell_13.151_77.619,cell_12.95_77.625,0.9999999444276708,similarity
cell_13.151_77.619,cell_13.15_77.618,0.99999965218093,similarity
cell_13.151_77.619,cell_13.152_77.618,0.99999965218093,similarity
cell_13.151_77.619,cell_13.148_77.619,0.9999995749402655,similarity
cell_13.151_77.619,cell_12.93_77.74,0.9999987751280863,similarity
cell_13.151_77.62,cell_12.872_77.567,0.9999690581934789,similarity
cell_13.151_77.62,cell_12.879_77.555,0.9999588030773847,similarity
cell_13.151_77.62,cell_12.959_77.652,0.9999568180293111,similarity
cell_13.151_77.62,cell_13.021_77.701,0.9999381181107616,similarity
cell_13.151_77.62,cell_12.936_77.621,0.9998740964044968,similarity
cell_13.152_77.618,cell_13.15_77.618,1.0,similarity
cell_13.152_77.618,cell_12.95_77.625,0.9999998679418717,similarity
cell_13.152_77.618,cell_12.923_77.673,0.9999996928420952,similarity
cell_13.152_77.618,cell_13.151_77.619,0.99999965218093,similarity
cell_13.152_77.618,cell_13.148_77.619,0.9999984970217539,similarity
cell_13.152_77.62,cell_12.969_77.506,0.9999464045023557,similarity
cell_13.152_77.62,cell_13.026_77.625,0.999881470531888,similarity
cell_13.152_77.62,cell_13.037_77.737,0.9997570382010045,similarity
cell_13.152_77.62,cell_13.033_77.733,0.9997405251336787,similarity
cell_13.152_77.62,cell_13.06_77.743,0.9983516591488047,similarity
cell_13.15_77.618,cell_12.95_77.625,0.9999998679418717,similarity
cell_13.15_77.618,cell_12.923_77.673,0.9999996928420952,similarity
cell_13.15_77.618,cell_13.151_77.619,0.99999965218093,similarity
cell_13.15_77.618,cell_13.148_77.619,0.9999984970217539,similarity
cell_13.15_77.619,cell_12.907_77.535,0.9997160706674865,similarity
cell_13.15_77.619,cell_13.06_77.587,0.9990126912005971,similarity
cell_13.15_77.619,cell_12.911_77.686,0.9988385629827188,similarity
cell_13.15_77.619,cell_13.033_77.575,0.9988266975844254,similarity
cell_13.15_77.619,cell_13.065_77.571,0.9988136089955038,similarity
cell_13.161_77.595,cell_12.959_77.517,0.9976963661244845,similarity
cell_13.161_77.595,cell_12.947_77.629,0.9976589188707637,similarity
cell_13.161_77.595,cell_12.957_77.52,0.997491737473047,similarity
cell_13.161_77.595,cell_12.978_77.751,0.9966659184920694,similarity
cell_13.161_77.595,cell_12.989_77.711,0.9940085797293005,similarity
cell_13.161_77.596,cell_12.999_77.673,0.9993508843779674,similarity
cell_13.161_77.596,cell_12.971_77.566,0.9992388980378802,similarity
cell_13.161_77.596,cell_13.049_77.499,0.9985307805174577,similarity
cell_13.161_77.596,cell_12.899_77.634,0.9978898565083919,similarity
cell_13.161_77.596,cell_12.997_77.692,0.9978781158456882,similarity
cell_13.161_77.626,cell_12.922_77.669,0.9986056827705189,similarity
cell_13.161_77.626,cell_12.922_77.639,0.9965348542805548,similarity
cell_13.161_77.626,cell_12.915_77.632,0.9963514321454511,similarity
cell_13.161_77.626,cell_13.021_77.657,0.9935987109933262,similarity
cell_13.161_77.626,cell_12.975_77.609,0.9928317448061134,similarity
cell_13.161_77.627,cell_12.871_77.657,0.9997075963339795,similarity
cell_13.161_77.627,cell_12.986_77.648,0.9995544292545211,similarity
cell_13.161_77.627,cell_12.893_77.638,0.9995012855039949,similarity
cell_13.161_77.627,cell_12.975_77.514,0.9994332634578046,similarity
cell_13.161_77.627,cell_12.911_77.698,0.9993855795494263,similarity
cell_13.162_77.627,cell_12.91_77.652,0.9984765615940593,similarity
cell_13.162_77.627,cell_12.982_77.752,0.9973941724679571,similarity
cell_13.162_77.627,cell_13.019_77.619,0.9957019274237635,similarity
cell_13.162_77.627,cell_12.977_77.751,0.9936212721703416,similarity
cell_13.162_77.627,cell_13.056_77.648,0.9861291040097008,similarity
cell_13.163_77.645,cell_12.886_77.738,0.9999674444167381,similarity
cell_13.163_77.645,cell_12.877_77.736,0.9999496460906037,similarity
cell_13.163_77.645,cell_13.189_77.639,0.9999386304106987,similarity
cell_13.163_77.645,cell_12.885_77.747,0.9999277068996816,similarity
cell_13.163_77.645,cell_12.869_77.576,0.9998687451324354,similarity
cell_13.166_77.709,cell_13.122_77.634,0.9999998932673673,similarity
cell_13.166_77.709,cell_12.925_77.637,0.9999997030116705,similarity
cell_13.166_77.709,cell_12.965_77.606,0.9999995516461353,similarity
cell_13.166_77.709,cell_13.042_77.625,0.9999961216032338,similarity
cell_13.166_77.709,cell_13.059_77.465,0.9999958667676285,similarity
cell_13.166_77.711,cell_13.009_77.483,0.9999999848939286,similarity
cell_13.166_77.711,cell_12.981_77.656,0.9999999778694714,similarity
cell_13.166_77.711,cell_12.843_77.639,0.9999997421494332,similarity
cell_13.166_77.711,cell_12.904_77.45,0.9999996203646494,similarity
cell_13.166_77.711,cell_13.042_77.611,0.9999992634444324,similarity
cell_13.174_77.728,cell_12.882_77.757,0.9999304198410187,similarity
cell_13.174_77.728,cell_13.09_77.557,0.9998816655938971,similarity
cell_13.174_77.728,cell_12.988_77.516,0.9998523990843534,similarity
cell_13.174_77.728,cell_13.046_77.55,0.9998498230558742,similarity
cell_13.174_77.728,cell_12.939_77.72,0.9998218613118157,similarity
cell_13.175_77.635,cell_12.884_77.599,0.999964901760286,similarity
cell_13.175_77.635,cell_12.877_77.646,0.9997532527923664,similarity
cell_13.175_77.635,cell_12.885_77.602,0.9993882032449245,similarity
cell_13.175_77.635,cell_12.918_77.565,0.9992609414880144,similarity
cell_13.175_77.635,cell_12.989_77.749,0.9992418203735121,similarity
cell_13.176_77.635,cell_12.997_77.567,0.9993491571675119,similarity
cell_13.176_77.635,cell_12.999_77.597,0.9989328310564483,similarity
cell_13.176_77.635,cell_12.972_77.7,0.9986578216680233,similarity
cell_13.176_77.635,cell_12.906_77.476,0.9985182978514192,similarity
cell_13.176_77.635,cell_12.967_77.719,0.9985033244447933,similarity
cell_13.176_77.636,cell_12.853_77.589,0.9999107165218106,similarity
cell_13.176_77.636,cell_12.974_77.622,0.9998954965220275,similarity
cell_13.176_77.636,cell_13.097_77.584,0.9996246085257605,similarity
cell_13.176_77.636,cell_12.89_77.592,0.9995267290898608,similarity
cell_13.176_77.636,cell_12.871_77.657,0.999485051533962,similarity
cell_13.17_77.602,cell_12.874_77.646,0.9998971278467119,similarity
cell_13.17_77.602,cell_13.071_77.443,0.99981811653875,similarity
cell_13.17_77.602,cell_12.874_77.64,0.9996618902846867,similarity
cell_13.17_77.602,cell_13.104_77.604,0.9996271176703713,similarity
cell_13.17_77.602,cell_12.956_77.695,0.9995363928785215,similarity
cell_13.182_77.696,cell_12.914_77.624,0.9993280377582008,similarity
cell_13.182_77.696,cell_13.002_77.618,0.9991030466662261,similarity
cell_13.182_77.696,cell_12.985_77.612,0.9986696592544362,similarity
cell_13.182_77.696,cell_12.946_77.619,0.9983331692972217,similarity
cell_13.182_77.696,cell_12.986_77.48,0.9978028252501894,similarity
cell_13.183_77.676,cell_12.909_77.705,0.9999700137270195,similarity
cell_13.183_77.676,cell_12.906_77.644,0.9999428514278194,similarity
cell_13.183_77.676,cell_12.925_77.632,0.9997730778563981,similarity
cell_13.183_77.676,cell_13.042_77.517,0.9997145203426293,similarity
cell_13.183_77.676,cell_13.251_77.707,0.9991389668936629,similarity
cell_13.183_77.677,cell_13.015_77.556,0.9996649128802373,similarity
cell_13.183_77.677,cell_12.999_77.597,0.9996346104961839,similarity
cell_13.183_77.677,cell_12.977_77.696,0.9994688670768466,similarity
cell_13.183_77.677,cell_13.035_77.534,0.9991473326060784,similarity
cell_13.183_77.677,cell_12.889_77.672,0.9987333299706045,similarity
cell_13.183_77.678,cell_12.9_77.711,0.9999999849661847,similarity
cell_13.183_77.678,cell_13.07_77.594,0.9999999849554899,similarity
cell_13.183_77.678,cell_13.036_77.536,0.9999999398005573,similarity
cell_13.183_77.678,cell_12.907_77.639,0.9999998693758997,similarity
cell_13.183_77.678,cell_13.248_77.716,0.9999998681999583,similarity
cell_13.183_77.679,cell_12.956_77.712,0.9891794282087517,similarity
cell_13.183_77.679,cell_13.054_77.59,0.9889305560886062,similarity
cell_13.183_77.679,cell_12.957_77.698,0.9886678101784941,similarity
cell_13.183_77.679,cell_13.004_77.529,0.9883585118893544,similarity
cell_13.183_77.679,cell_12.975_77.698,0.9878323522766687,similarity
cell_13.183_77.68,cell_12.973_77.615,0.9895770429117637,similarity
cell_13.183_77.68,cell_12.926_77.676,0.9889950108316193,similarity
cell_13.183_77.68,cell_12.974_77.614,0.9833548451245083,similarity
cell_13.183_77.68,cell_12.997_77.669,0.9826371842139476,similarity
cell_13.183_77.68,cell_12.979_77.695,0.976477701032674,similarity
cell_13.183_77.681,cell_13.039_77.518,0.9998544649321721,similarity
cell_13.183_77.681,cell_13.021_77.584,0.9979489335564838,similarity
cell_13.183_77.681,cell_12.878_77.647,0.994539101300151,similarity
cell_13.183_77.681,cell_12.956_77.714,0.9938782221160243,similarity
cell_13.183_77.681,cell_13.143_77.618,0.9912620654589684,similarity
cell_13.183_77.683,cell_13.016_77.555,0.9803345687519509,similarity
cell_13.183_77.683,cell_12.972_77.647,0.9773502774282699,similarity
cell_13.183_77.683,cell_13.012_77.569,0.9738013216035329,similarity
cell_13.183_77.683,cell_12.897_77.635,0.972876688184798,similarity
cell_13.183_77.683,cell_13.162_77.627,0.9631329418253131,similarity
cell_13.183_77.684,cell_12.911_77.552,0.9837885851022571,similarity
cell_13.183_77.684,cell_13.048_77.55,0.9827954240219292,similarity
cell_13.183_77.684,cell_12.981_77.631,0.9816084732311081,similarity
cell_13.183_77.684,cell_13.121_77.617,0.9798414475313016,similarity
cell_13.183_77.684,cell_12.995_77.667,0.9791562329128811,similarity
cell_13.184_77.642,cell_13.114_77.634,0.9999894711861546,similarity
cell_13.184_77.642,cell_12.899_77.622,0.999981956326701,similarity
cell_13.184_77.642,cell_13.038_77.665,0.9999743699401604,similarity
cell_13.184_77.642,cell_13.049_77.554,0.9999709682621932,similarity
cell_13.184_77.642,cell_12.925_77.696,0.9999665082702004,similarity
cell_13.184_77.679,cell_12.974_77.624,0.9706641600031849,similarity
cell_13.184_77.679,cell_12.995_77.667,0.957435366185535,similarity
cell_13.184_77.679,cell_13.011_77.698,0.9548897945233698,similarity
cell_13.184_77.679,cell_13.184_77.688,0.9497147781751799,similarity
cell_13.184_77.679,cell_13.183_77.68,0.9448366332496294,similarity
cell_13.184_77.68,cell_12.933_77.691,0.9880503170991017,similarity
cell_13.184_77.68,cell_13.035_77.589,0.9868257211504651,similarity
cell_13.184_77.68,cell_12.977_77.576,0.9842125870225031,similarity
cell_13.184_77.68,cell_13.008_77.695,0.9841513781224849,similarity
cell_13.184_77.68,cell_12.964_77.577,0.9820438224167406,similarity
cell_13.184_77.681,cell_12.925_77.634,0.9885616535475762,similarity
cell_13.184_77.681,cell_12.841_77.644,0.9883976534466832,similarity
cell_13.184_77.681,cell_12.925_77.635,0.9879721811884593,similarity
cell_13.184_77.681,cell_13.018_77.554,0.9879680284285743,similarity
cell_13.184_77.681,cell_12.856_77.665,0.9809202819557172,similarity
cell_13.184_77.682,cell_13.192_77.646,0.9760583737524705,similarity
cell_13.184_77.682,cell_13.06_77.577,0.9741229581289426,similarity
cell_13.184_77.682,cell_13.005_77.594,0.973712681346124,similarity
cell_13.184_77.682,cell_13.035_77.557,0.9709514749399141,similarity
cell_13.184_77.682,cell_13.003_77.526,0.9538182325251726,similarity
cell_13.184_77.683,cell_12.908_77.676,0.9987168092561899,similarity
cell_13.184_77.683,cell_13.025_77.52,0.9977756711504874,similarity
cell_13.184_77.683,cell_12.929_77.632,0.9969941081314083,similarity
cell_13.184_77.683,cell_12.982_77.638,0.9969018764930567,similarity
cell_13.184_77.683,cell_12.931_77.634,0.9969002571164902,similarity
cell_13.184_77.684,cell_12.973_77.647,0.9977716891849592,similarity
cell_13.184_77.684,cell_12.897_77.635,0.9900922722588821,similarity
cell_13.184_77.684,cell_12.969_77.649,0.9825090339136034,similarity
cell_13.184_77.684,cell_12.966_77.749,0.980762006446063,similarity
cell_13.184_77.684,cell_13.046_77.542,0.9747327386072907,similarity
cell_13.184_77.685,cell_12.956_77.649,0.9992748078857042,similarity
cell_13.184_77.685,cell_12.992_77.715,0.9986537616666021,similarity
cell_13.184_77.685,cell_13.019_77.708,0.9982707090615501,similarity
cell_13.184_77.685,cell_12.877_77.648,0.9950939995609684,similarity
cell_13.184_77.685,cell_12.973_77.658,0.9902617580402137,similarity
cell_13.184_77.686,cell_13.008_77.527,0.9792992540146834,similarity
cell_13.184_77.686,cell_12.995_77.609,0.9718566684322536,similarity
cell_13.184_77.686,cell_12.887_77.641,0.9699513737345057,similarity
cell_13.184_77.686,cell_12.971_77.606,0.9686359681401971,similarity
cell_13.184_77.686,cell_13.063_77.587,0.9676120373738097,similarity
cell_13.184_77.687,cell_12.968_77.65,0.984124076121124,similarity
cell_13.184_77.687,cell_13.049_77.543,0.9833896758227731,similarity
cell_13.184_77.687,cell_12.907_77.547,0.9565473321911043,similarity
cell_13.184_77.687,cell_13.048_77.543,0.9489762552854948,similarity
cell_13.184_77.687,cell_12.872_77.539,0.9430175244729002,similarity
cell_13.184_77.688,cell_13.03_77.538,0.9952420427670062,similarity
cell_13.184_77.688,cell_13.183_77.684,0.9632013696846551,similarity
cell_13.184_77.688,cell_12.939_77.695,0.9590690042723441,similarity
cell_13.184_77.688,cell_12.995_77.667,0.9584734969694777,similarity
cell_13.184_77.688,cell_13.184_77.679,0.9497147781751799,similarity
cell_13.184_77.689,cell_12.896_77.636,0.9974648951661218,similarity
cell_13.184_77.689,cell_12.998_77.605,0.9972914986296908,similarity
cell_13.184_77.689,cell_13.007_77.693,0.9946928127579198,similarity
cell_13.184_77.689,cell_12.979_77.629,0.9940442359457743,similarity
cell_13.184_77.689,cell_12.87_77.657,0.9924977528776695,similarity
cell_13.184_77.69,cell_12.981_77.629,0.9968929581798766,similarity
cell_13.184_77.69,cell_13.028_77.576,0.9930780124171336,similarity
cell_13.184_77.69,cell_13.033_77.558,0.9924927771213871,similarity
cell_13.184_77.69,cell_12.951_77.718,0.9923197717746145,similarity
cell_13.184_77.69,cell_12.997_77.572,0.9921438234074477,similarity
cell_13.184_77.691,cell_12.881_77.642,0.9999245769072649,similarity
cell_13.184_77.691,cell_12.936_77.707,0.9992781328876483,similarity
cell_13.184_77.691,cell_13.058_77.649,0.9992530950437675,similarity
cell_13.184_77.691,cell_13.004_77.616,0.9991772973500682,similarity
cell_13.184_77.691,cell_13.008_77.689,0.9987687087836757,similarity
cell_13.184_77.692,cell_13.012_77.505,0.9979534902735471,similarity
cell_13.184_77.692,cell_12.953_77.52,0.9909797861780558,similarity
cell_13.184_77.692,cell_12.996_77.718,0.9886604796042062,similarity
cell_13.184_77.692,cell_12.993_77.706,0.9851849023752414,similarity
cell_13.184_77.692,cell_13.019_77.554,0.9781988493316423,similarity
cell_13.184_77.696,cell_13.021_77.645,0.9999999873900656,similarity
cell_13.184_77.696,cell_13.058_77.475,0.9999999873811772,similarity
cell_13.184_77.696,cell_13.058_77.476,0.9999999495069221,similarity
cell_13.184_77.696,cell_12.927_77.671,0.999999886590515,similarity
cell_13.184_77.696,cell_12.882_77.543,0.999999886350536,similarity
cell_13.185_77.68,cell_13.187_77.68,0.9983369871621512,similarity
cell_13.185_77.68,cell_12.996_77.669,0.9911465937804578,similarity
cell_13.185_77.68,cell_13.191_77.646,0.9871408242100129,similarity
cell_13.185_77.68,cell_13.186_77.68,0.9782595766238392,similarity
cell_13.185_77.68,cell_13.0_77.678,0.9778642488078445,similarity
cell_13.185_77.683,cell_12.931_77.624,0.9985842533432852,similarity
cell_13.185_77.683,cell_13.049_77.576,0.9969235832351386,similarity
cell_13.185_77.683,cell_13.002_77.613,0.9940598577554568,similarity
cell_13.185_77.683,cell_13.202_77.679,0.9939395777061735,similarity
cell_13.185_77.683,cell_12.996_77.697,0.9924495992276746,similarity
cell_13.185_77.684,cell_12.999_77.524,0.9995388546269026,similarity
cell_13.185_77.684,cell_13.03_77.56,0.9989080151391775,similarity
cell_13.185_77.684,cell_13.034_77.556,0.9987498417174965,similarity
cell_13.185_77.684,cell_12.944_77.68,0.9985475923166522,similarity
